"rfastnum","kdagur","nuvirdi","teg_eign","svfn","byggar","haednr","lyfta","ibm2","fjhaed","fjbilast","fjbkar","fjsturt","fjklos","fjeld","fjherb","fjstof","fjgeym","stig10","matssvaedi","undirmatssvaedi","ibteg"
10716257,"2015-08-22",21711,"Radhus",4200,1970,1,0,208.3,2,0,1,1,2,1,6,1,0,10,4100,0,11
10284837,"2015-09-01",15500,"Ibudareign",4200,1988,3,0,126.3,2,0,1,1,2,1,4,1,1,10,4100,0,12
10203896,"2015-08-28",31908,"Einbylishus",5200,1963,1,0,162.8,2,0,1,0,2,1,4,1,0,10,5110,0,11
10104079,"2015-08-27",19454,"Ibudareign",8000,1956,2,0,118.5,1,0,1,0,1,1,4,1,1,10,8200,0,11
10678307,"2015-03-19",29281,"Ibudareign",1100,1993,2,0,72.4,1,0,1,0,1,1,2,1,0,10,400,0,12
10241984,"2015-07-23",29857,"Ibudareign",0,1987,2,0,83.2,1,0,1,0,1,1,2,1,0,10,72,0,12
10708352,"2015-08-07",20875,"Ibudareign",0,1998,2,1,54.1,1,0,0,1,1,1,1,1,1,10,100,0,12
10159258,"2015-07-24",28519,"Ibudareign",0,2006,4,1,95.5,1,0,1,0,1,1,2,1,0,9.6,180,0,12
10736401,"2015-08-13",29779,"Ibudareign",0,1988,4,0,82.2,1,0,1,0,1,1,2,1,0,10,120,0,12
10960796,"2015-06-01",25996,"Ibudareign",0,1978,1,1,71.3,1,0,1,0,1,1,1,1,0,10,90,0,12
10070440,"2015-07-28",30934,"Ibudareign",0,1940,3,0,84,1,0,1,0,1,1,2,1,0,10,75,0,12
10505214,"2015-07-15",28982,"Radhus",8200,2005,1,0,109.8,1,0,1,1,1,1,3,1,1,10,8010,0,11
10436230,"2015-07-14",18000,"Ibudareign",2000,1975,2,1,82.6,1,1,1,1,1,1,2,1,0,10,2050,0,12
10466401,"2015-08-07",25828,"Ibudareign",1400,2015,3,0,76.6,1,0,0,1,1,1,2,1,2,10,630,0,12
10169362,"2015-08-29",25586,"Einbylishus",8613,1971,1,0,133.9,1,0,1,0,1,1,3,1,0,10,8170,0,11
10622073,"2015-08-14",25000,"Einbylishus",8508,1977,1,0,124.4,1,0,1,0,1,1,3,1,0,10,8150,0,11
10948302,"2015-08-11",25026,"Ibudareign",0,1947,3,0,56.5,1,0,0,1,1,1,1,1,0,10,80,0,12
10007520,"2015-08-10",63548,"Einbylishus",1400,1989,1,0,227.6,2,0,1,1,2,1,4,2,0,10,650,0,11
10289403,"2015-08-06",33166,"Ibudareign",0,1938,2,0,86.5,1,0,1,0,1,1,2,2,0,10,90,0,11
10995315,"2015-07-29",31423,"Ibudareign",0,2005,1,1,64.4,1,1,1,0,1,1,1,1,0,10,20,0,12
10787527,"2015-08-07",26182,"Ibudareign",1000,2001,7,2,66.6,1,1,1,1,1,1,1,1,0,10,340,0,12
10750074,"2015-07-06",61112,"Einbylishus",0,1983,1,0,172.7,2,0,1,1,2,1,4,2,0,10,75,0,11
10859403,"2015-08-11",54642,"Ibudareign",1000,2014,2,1,144.9,1,1,1,1,2,1,3,1,2,10,300,104,12
10777928,"2015-08-31",26222,"Radhus",6000,1974,1,0,117.4,1,0,1,1,1,1,3,1,0,10,6040,0,11
10232194,"2015-05-05",30000,"Ibudareign",1400,1994,1,0,106.2,1,0,1,1,1,1,3,2,1,10,650,0,12
10045061,"2015-08-07",26486,"Ibudareign",0,1980,1,0,84.7,1,0,1,0,1,1,2,1,1,10,160,0,12
10857627,"2015-08-12",43917,"Einbylishus",1604,1982,1,0,144.3,1,0,1,0,1,1,3,1,0,10,800,0,11
10077815,"2015-08-11",47000,"Radhus",1400,1984,1,0,219.9,3,0,1,1,2,1,5,2,0,10,600,56,11
10298841,"2015-08-11",30959,"Ibudareign",0,1966,4,0,65.9,1,0,0,1,1,1,2,1,1,10,72,0,12
10428445,"2015-08-10",45455,"Ibudareign",1300,2015,3,3,100.9,1,1,0,1,2,1,2,1,1,10,500,59,12
10250826,"2015-08-11",16793,"Ibudareign",0,1907,1,0,33.7,1,0,0,1,1,1,1,1,1,10,20,0,12
10046110,"2015-08-14",21282,"Einbylishus",6250,2002,1,0,180.4,3,0,1,2,3,2,7,3,0,10,6110,0,11
10091357,"2015-08-11",52203,"Einbylishus",0,1965,1,0,177.4,1,0,1,1,2,1,4,2,0,10,281,40,11
10166470,"2015-08-10",42756,"Ibudareign",0,1982,5,0,114,2,1,1,1,2,1,2,3,1,10,72,0,12
10744837,"2015-07-28",55304,"Ibudareign",0,2014,5,2,91.6,1,1,1,0,1,1,2,1,0,10,20,52,12
10210614,"2015-07-21",52945,"Parhus",1000,1990,1,0,161.6,3,0,2,1,2,1,5,1,1,10,330,0,11
10360804,"2015-08-11",27189,"Ibudareign",1400,1966,1,0,88.8,1,0,1,0,1,1,2,1,1,10,600,0,12
10652846,"2015-06-03",54086,"Radhus",0,2002,2,0,189.4,2,0,1,1,2,1,4,2,2,10,180,0,11
10219279,"2015-07-16",18662,"Radhus",8200,2015,1,0,80.8,1,0,0,1,1,1,2,1,1,10,8010,0,11
10259017,"2015-08-30",28303,"Ibudareign",2000,1959,2,0,115.4,1,0,1,0,1,1,3,1,1,10,2050,0,11
10447553,"2015-08-28",24193,"Parhus",2000,2005,1,0,91.8,1,0,0,1,1,1,2,1,1,10,2040,0,11
10266632,"2015-08-27",12292,"Ibudareign",2000,1985,1,0,71.8,1,0,1,0,1,1,2,1,0,10,2040,0,12
10553589,"2015-08-27",17352,"Ibudareign",2000,1958,2,0,109.2,1,0,1,0,1,1,4,1,1,10,2050,0,11
10945101,"2015-08-13",21224,"Ibudareign",0,1960,7,2,47.6,1,0,1,0,1,1,1,1,1,10,100,0,12
10296810,"2015-08-12",62445,"Einbylishus",1300,1946,1,0,207.3,2,0,0,2,4,2,4,4,0,10,700,0,11
10740521,"2015-07-29",47402,"Einbylishus",1604,1981,1,0,142.3,1,0,1,1,2,1,4,1,0,10,810,0,11
10258702,"2015-08-11",33393,"Einbylishus",1000,1966,1,0,165.2,1,0,1,0,1,1,5,1,0,10,320,0,11
10565568,"2015-08-12",43000,"Ibudareign",0,1963,3,0,138.9,1,0,0,1,1,1,1,1,0,10,100,0,12
10841711,"2015-08-20",33289,"Einbylishus",3511,1991,1,0,138.3,2,0,1,0,2,1,3,2,0,9.9,3015,0,11
10551231,"2015-08-31",22497,"Parhus",3609,1998,1,0,110.5,1,0,1,1,1,1,3,1,1,10,3010,0,11
10292867,"2015-08-27",21613,"Einbylishus",6250,1989,1,0,119.9,1,0,1,1,1,1,3,1,0,10,6130,0,11
10567233,"2015-07-20",25455,"Einbylishus",6000,1953,1,0,115.2,2,0,1,0,1,1,4,1,0,10,6030,0,11
10873210,"2015-08-28",12500,"Ibudareign",6100,1980,2,0,140.7,1,0,1,0,1,1,3,2,1,10,6210,0,11
10166856,"2015-07-30",19003,"Radhus",8200,2015,1,0,80.8,1,0,0,1,1,1,2,1,1,10,8010,0,11
10470699,"2015-08-06",37149,"Ibudareign",1604,2002,1,0,105.9,1,0,0,1,1,1,3,1,1,10,840,0,12
10366697,"2015-08-13",30275,"Ibudareign",0,1922,2,0,60.5,1,0,1,0,1,1,2,1,0,10,20,0,12
10054430,"2015-08-12",42786,"Ibudareign",1400,2005,2,1,122,1,1,1,1,1,1,2,1,1,10,600,0,12
10888940,"2015-08-07",30797,"Ibudareign",0,1993,1,0,104.3,1,0,0,1,1,1,3,2,1,10,130,0,12
10972150,"2015-08-13",32989,"Ibudareign",0,1933,3,0,90.7,1,0,1,0,1,1,2,2,2,10,20,0,12
10091646,"2015-08-13",29000,"Ibudareign",1000,1993,3,0,83.9,1,0,1,0,1,1,2,1,0,10,330,0,12
10643769,"2015-09-02",26159,"Ibudareign",3000,1963,2,0,149.4,2,0,1,0,1,1,3,1,2,10,3000,0,11
10226407,"2015-09-02",28369,"Einbylishus",3000,1944,1,0,137.4,2,0,0,1,1,1,6,1,0,10,3000,0,11
10024532,"2015-07-21",8936,"Radhus",6709,1983,1,0,93.2,1,0,1,0,1,1,2,1,0,10,6220,0,11
10494366,"2015-08-20",37804,"Einbylishus",8200,2010,1,0,71.9,2,0,1,1,1,0,0,1,1,10,8120,0,11
10832931,"2015-08-11",17672,"Ibudareign",0,1974,1,0,57.7,1,0,1,0,1,1,1,1,1,10,161,0,12
10763017,"2015-08-11",28926,"Ibudareign",0,1992,2,0,101.9,1,0,0,1,1,1,3,1,1,10,130,0,12
10413159,"2015-08-12",21479,"Ibudareign",0,1978,2,0,56.3,1,0,1,0,1,1,1,1,1,10,160,0,12
10764871,"2015-08-29",28500,"Einbylishus",3711,1994,1,0,140.4,1,0,1,1,1,1,3,1,1,10,3120,0,11
10565972,"2015-08-31",37210,"Einbylishus",7620,2007,1,0,205.6,2,0,1,2,3,1,3,3,2,10,7110,0,11
10430648,"2015-07-10",58706,"Radhus",0,1969,1,0,155.8,3,0,1,1,2,1,5,1,0,10,72,0,11
10567313,"2015-08-01",37572,"Radhus",0,1974,1,0,191.2,2,0,1,1,2,1,5,2,0,10,170,0,11
10962549,"2015-08-11",33286,"Radhus",1604,1989,1,0,103.3,2,0,0,1,1,1,2,1,0,10,800,0,11
10531551,"2015-08-12",35447,"Ibudareign",0,2001,3,0,120,1,0,1,1,1,1,3,1,1,10,180,0,12
10377532,"2015-08-17",19500,"Einbylishus",7502,1975,1,0,120.9,1,0,1,0,2,1,3,1,0,10,7020,0,11
10844005,"2015-08-11",39787,"Radhus",0,1979,1,0,182.3,3,1,1,1,2,1,3,3,0,10,150,22,11
10533669,"2015-08-12",17700,"Ibudareign",1400,1968,3,0,70.2,1,0,1,0,1,1,1,1,3,10,600,0,12
10998416,"2015-08-13",42423,"Ibudareign",1400,2007,3,3,120.7,1,1,1,1,1,1,3,1,0,10,680,105,12
10980241,"2015-08-13",33858,"Ibudareign",0,2006,1,1,103.4,1,1,1,1,1,1,3,1,0,10,270,0,12
10957481,"2015-08-07",26889,"Ibudareign",0,1976,2,0,102.7,1,1,1,0,1,1,4,1,0,10,150,22,12
10687338,"2015-08-14",17700,"Ibudareign",0,1974,4,0,57.7,1,0,1,0,1,1,1,1,1,10,161,0,12
10596925,"2015-08-27",25500,"Einbylishus",8000,1924,1,0,170.3,3,0,0,1,2,1,5,2,0,10,8200,0,11
10792411,"2015-06-12",27374,"Ibudareign",0,1977,2,0,101.6,1,1,1,0,1,1,4,1,0,10,150,22,12
10480531,"2015-08-11",28486,"Ibudareign",1400,2015,1,1,72.6,1,0,0,1,1,1,2,1,1,10,630,0,12
10774778,"2015-07-23",36338,"Ibudareign",1000,2004,1,2,101.9,1,1,0,1,1,1,3,1,0,10,340,0,12
10442047,"2015-07-31",48357,"Radhus",0,1980,1,0,154.2,2,0,1,1,2,1,5,2,0,10,150,0,11
10734282,"2015-09-03",22800,"Ibudareign",2000,1953,2,0,115.7,2,0,1,0,1,1,3,2,0,10,2050,0,11
10294188,"2015-07-14",38331,"Ibudareign",1400,1978,2,0,149.5,1,0,1,0,1,1,6,1,0,10,600,0,12
10177131,"2015-07-28",18552,"Ibudareign",2000,1910,2,0,117,2,0,0,1,1,1,2,1,0,10,2050,0,12
10906845,"2015-09-03",13792,"Ibudareign",2000,1985,3,0,84.2,1,0,1,0,1,1,2,1,0,10,2050,0,12
10252902,"2015-08-13",49834,"Radhus",0,1982,1,0,200,2,1,1,1,2,1,5,2,0,10,200,0,11
10956774,"2015-08-14",38487,"Ibudareign",1300,2015,2,3,82.2,1,1,0,1,1,1,2,1,1,10,500,59,12
10871074,"2015-07-30",31705,"Ibudareign",0,1999,2,0,105.9,1,0,1,0,1,1,2,1,0,10,130,0,12
10041686,"2015-08-06",32000,"Ibudareign",0,1949,3,0,95.2,1,0,1,0,1,1,4,1,0,10,80,2,12
10684786,"2015-07-31",54940,"Einbylishus",1000,1984,1,0,204.7,2,0,1,1,2,1,5,1,0,10,320,0,11
10853630,"2015-09-02",29736,"Einbylishus",8716,1987,1,0,176.6,1,0,1,1,1,1,4,1,0,10,8020,0,11
10808468,"2015-08-14",25993,"Ibudareign",0,1936,1,0,59.9,1,0,1,0,1,1,1,1,1,10,20,0,12
10441548,"2015-08-13",63013,"Einbylishus",0,1983,1,0,164.1,1,0,1,1,1,1,4,2,0,10,210,0,11
10431344,"2015-07-28",22496,"Ibudareign",0,1938,1,0,49,1,0,1,0,1,1,1,1,0,10,90,12,12
10917965,"2015-08-14",23970,"Radhus",8716,2008,1,0,86.3,1,0,0,1,1,1,1,1,1,10,8020,0,11
10047997,"2015-08-22",39771,"Einbylishus",5200,2000,1,0,233.6,2,0,0,1,1,1,6,1,0,10,5110,0,11
10757666,"2015-08-14",27208,"Ibudareign",1400,2002,1,0,83.1,1,0,1,0,1,1,2,1,1,10,640,0,12
10952601,"2015-08-13",39880,"Ibudareign",1300,2006,6,5,90.2,1,1,0,1,1,1,1,1,1,10,510,0,12
10107280,"2015-07-24",16380,"Ibudareign",1000,1978,4,1,34.8,1,0,0,1,1,1,1,1,0,10,320,0,12
10261056,"2015-08-17",44380,"Ibudareign",0,2015,4,1,139.9,1,1,1,1,2,1,4,1,1,10,181,0,12
10422074,"2015-08-14",42314,"Ibudareign",0,1986,2,0,99.2,1,1,1,0,1,1,3,1,1,10,72,0,12
10323648,"2015-08-13",17154,"Ibudareign",1400,1940,1,0,39.7,1,0,0,1,1,1,1,1,0,10,600,0,12
10710082,"2015-05-22",30608,"Ibudareign",1400,2006,5,1,101.8,1,0,1,1,1,1,3,1,0,10,630,0,12
10411825,"2015-06-22",43446,"Ibudareign",0,1960,2,0,126.9,1,0,1,1,1,1,3,1,1,10,100,0,12
10941518,"2015-08-17",23640,"Ibudareign",0,1974,2,0,109.1,1,0,1,0,1,1,3,1,0,10,161,0,12
10634698,"2015-08-10",44494,"Einbylishus",1300,1973,1,0,120.8,1,1,0,1,2,1,3,2,1,10,500,0,11
10138618,"2015-08-07",66467,"Einbylishus",0,1984,1,0,243.6,2,0,1,2,2,1,6,2,0,10,210,0,11
10812079,"2015-08-13",34890,"Ibudareign",0,1931,3,0,71.7,1,0,0,1,1,1,2,1,1,10,20,25,12
10700465,"2015-08-14",55305,"Ibudareign",0,1946,2,0,154.3,2,0,1,0,1,1,3,2,2,10,80,0,12
10107573,"2015-08-17",24577,"Ibudareign",1000,1963,0,0,90.8,1,0,1,0,1,1,3,1,0,10,300,0,12
10711923,"2015-08-14",54638,"Ibudareign",0,2014,5,6,113.4,1,1,0,1,1,1,2,1,0,10,90,46,12
10122233,"2015-07-07",27886,"Ibudareign",1400,2001,2,0,76.5,2,1,1,1,1,1,2,1,0,10,600,0,12
10510254,"2015-08-17",43832,"Radhus",1300,2000,1,0,144.1,2,0,1,1,2,1,3,1,1,10,700,0,11
10021124,"2015-07-31",44410,"Ibudareign",0,1950,2,0,105.1,1,0,1,0,1,1,3,2,0,10,70,0,12
10058926,"2015-08-14",37768,"Ibudareign",0,1955,4,0,122.4,1,0,1,0,1,1,4,1,2,10,80,0,12
10814403,"2015-09-05",24609,"Radhus",3711,1983,1,0,111.6,1,0,1,1,1,1,3,1,0,10,3120,0,11
10576476,"2015-08-14",35191,"Ibudareign",0,1943,3,1,74.3,1,0,0,1,1,1,2,1,0,10,20,0,12
10980939,"2015-08-14",26859,"Ibudareign",1400,2006,4,1,81,1,0,1,0,1,1,2,1,0,10,630,0,12
10072720,"2015-08-13",51736,"Ibudareign",0,1961,1,0,136.8,1,0,1,0,2,1,3,2,3,10,100,0,12
10103247,"2015-08-14",36880,"Ibudareign",0,1945,2,0,103,1,0,1,0,1,1,2,1,0,10,80,0,12
10720063,"2015-08-11",66881,"Einbylishus",1300,1983,1,0,209.6,1,0,1,1,4,2,3,1,0,10,700,0,11
10082012,"2015-08-12",36284,"Ibudareign",0,1943,1,0,82.6,1,0,1,0,1,1,1,2,1,10,90,0,12
10850335,"2015-09-04",16491,"Ibudareign",2000,1947,2,0,90.3,1,0,1,0,1,1,1,2,0,10,2050,0,11
10509966,"2015-09-03",8496,"Ibudareign",2000,1947,1,0,68,1,0,0,1,1,1,1,2,0,10,2050,0,11
10782563,"2015-09-01",24209,"Parhus",2503,2006,1,0,128.2,1,0,1,0,1,1,3,1,1,10,2020,0,11
10389002,"2015-08-19",24810,"Ibudareign",0,1950,1,0,60.2,1,0,1,0,1,1,1,1,0,10,281,0,12
10164730,"2015-07-30",27493,"Ibudareign",0,1948,3,0,91.7,2,0,0,1,1,1,3,1,0,10,80,0,12
10116893,"2015-08-17",37460,"Ibudareign",1000,2014,3,1,88.4,1,1,1,1,1,1,2,1,1,10,320,0,12
10100726,"2015-08-14",43472,"Ibudareign",0,2010,3,2,82.5,1,1,0,1,1,1,2,1,0,10,20,52,12
10655520,"2015-08-17",50626,"Einbylishus",0,1982,1,0,184.9,2,0,0,1,2,1,4,2,0,10,150,0,11
10577882,"2015-08-18",29979,"Ibudareign",1300,2006,3,1,63.7,1,1,1,0,1,1,1,1,0,10,511,0,12
10697451,"2015-08-27",11791,"Ibudareign",8200,1973,2,0,54.8,1,0,1,0,1,1,1,1,1,10,8010,0,12
10516704,"2015-05-08",25945,"Ibudareign",0,1913,2,0,48.7,1,0,1,0,1,1,2,1,0,10,20,0,12
10589018,"2015-08-07",17682,"Ibudareign",0,1974,7,1,50.8,1,0,1,0,1,1,1,1,0,10,161,0,12
10699275,"2015-08-17",58050,"Einbylishus",0,1999,1,0,166.4,1,0,0,1,1,1,3,1,1,9.7,140,0,11
10439692,"2015-08-13",40412,"Ibudareign",1400,2008,2,8,112.4,1,1,1,0,1,1,3,1,0,9.6,600,18,12
10172991,"2015-08-14",26820,"Ibudareign",0,1998,2,0,89.9,1,0,1,1,1,1,2,1,0,10,170,0,12
10578334,"2015-08-18",26930,"Ibudareign",1000,1973,1,0,87.9,1,0,1,1,1,1,3,1,0,10,320,0,12
10851185,"2015-08-18",19481,"Ibudareign",0,1942,0,0,42.5,1,0,0,1,1,1,1,1,1,10,90,12,12
10691953,"2015-09-03",5481,"Parhus",4607,1904,1,0,133.2,2,0,1,0,1,1,4,1,0,10,4040,0,11
10356377,"2015-07-23",46821,"Parhus",6000,2015,1,0,127.7,1,0,0,2,2,1,2,1,1,5.5,6010,0,11
10342000,"2015-09-04",47025,"Parhus",6000,2015,1,0,127.7,1,0,0,2,2,1,2,1,1,5.5,6010,0,11
10508292,"2015-08-21",24210,"Ibudareign",6000,1958,0,0,111.5,1,0,1,0,1,1,2,2,1,10,6030,0,11
10638702,"2015-09-02",37943,"Parhus",6000,1991,1,0,137.1,2,0,1,1,1,1,3,1,0,10,6080,0,11
10521198,"2015-08-13",47911,"Radhus",0,1987,1,0,112.2,1,0,1,1,1,1,3,2,0,10,220,0,11
10391462,"2015-06-22",43506,"Ibudareign",1000,2008,1,2,111.1,1,1,1,1,1,1,2,1,0,10,320,44,12
10838819,"2015-02-17",20000,"Ibudareign",1000,1978,4,1,51.5,1,0,0,1,1,1,1,1,0,10,320,0,12
10513552,"2015-08-11",20796,"Ibudareign",1400,1965,2,0,57.3,1,1,1,0,1,1,1,1,2,10,600,0,12
10783040,"2015-08-18",31149,"Ibudareign",0,1941,0,0,76.3,1,0,0,1,1,1,2,1,0,10,20,27,12
10422858,"2015-08-14",29858,"Ibudareign",0,1946,0,0,102.8,1,0,1,0,1,1,3,1,0,10,90,13,12
10457454,"2015-08-19",19162,"Ibudareign",0,1969,1,0,58.8,1,0,1,0,1,1,1,1,1,10,170,0,12
10629368,"2015-08-19",33479,"Ibudareign",0,1991,2,0,54,1,0,1,0,1,1,1,1,0,10,20,0,12
10444051,"2015-08-19",34469,"Ibudareign",1300,2006,5,5,76.7,1,0,0,1,1,1,1,1,1,10,510,0,12
10270734,"2015-08-14",41254,"Ibudareign",0,2015,2,1,116.8,1,1,1,1,1,1,3,1,1,10,181,0,12
10347701,"2015-08-14",22893,"Ibudareign",0,1942,2,0,46.1,1,0,0,1,1,1,1,1,0,10,72,3,12
10327184,"2015-08-18",29479,"Ibudareign",0,1984,3,0,87,1,1,1,0,1,1,2,1,0,10,72,3,12
10124335,"2015-09-03",10396,"Einbylishus",8716,1940,1,0,39.4,1,0,0,1,1,1,1,1,0,10,8020,0,11
10572371,"2015-08-28",30465,"Einbylishus",8000,1980,1,0,133.8,1,0,1,1,1,1,4,1,2,10,8200,0,11
10547846,"2015-08-17",27156,"Ibudareign",0,1947,0,0,70.8,1,0,0,1,1,1,2,1,2,10,70,0,11
10785499,"2015-06-16",32016,"Ibudareign",0,1992,1,0,108.5,1,1,1,0,1,1,2,2,1,10,130,0,12
10072266,"2015-08-18",94234,"Einbylishus",1100,1976,1,0,254.9,2,0,1,1,2,1,8,2,0,10,400,0,11
10967101,"2015-08-18",203781,"Einbylishus",0,1925,1,0,232.9,2,0,1,2,3,2,6,4,1,10,31,0,11
10149333,"2015-08-12",25000,"Radhus",1604,1986,1,0,160.6,2,0,1,1,1,1,3,2,0,10,800,0,11
10420376,"2015-08-18",37888,"Radhus",0,1981,1,0,147.6,2,0,1,0,2,1,4,2,1,10,160,0,11
10997853,"2015-06-14",19631,"Ibudareign",1400,1968,3,0,64.9,1,0,1,0,1,1,1,1,0,10,600,0,12
10173229,"2015-07-23",29482,"Ibudareign",0,1943,2,0,86.3,1,0,1,0,1,1,3,1,0,10,100,0,11
10527632,"2015-08-19",35870,"Ibudareign",1000,2014,3,0,90.5,1,1,0,1,1,1,2,1,1,10,340,0,12
10481306,"2015-08-19",42186,"Ibudareign",1000,2014,2,3,124,1,1,1,1,1,1,2,1,1,4.2,351,0,12
10605744,"2015-08-26",18409,"Parhus",8716,1993,1,0,106.2,1,0,1,0,1,1,3,1,0,10,8020,0,11
10722633,"2015-08-11",34853,"Radhus",0,1956,1,0,117.7,2,0,0,1,2,1,4,2,0,10,283,0,11
10985406,"2015-08-07",25986,"Ibudareign",0,1930,3,0,64.4,1,0,1,0,1,1,2,1,0,10,20,25,12
10520499,"2015-08-14",43746,"Ibudareign",0,1942,2,0,124,1,0,1,0,2,1,3,2,0,10,72,0,12
10037565,"2015-09-07",16732,"Ibudareign",3609,1973,1,0,100.2,1,0,1,0,1,1,3,1,0,10,3020,0,12
10114910,"2015-08-21",18367,"Einbylishus",8200,1953,1,0,122.3,2,0,1,0,1,1,3,2,0,10,8010,0,11
10443710,"2015-05-13",24189,"Parhus",8716,1992,1,0,123.7,1,0,1,0,1,1,3,1,0,10,8020,0,11
10351165,"2015-09-02",34979,"Einbylishus",8710,2008,1,0,169.6,1,0,1,1,1,1,4,1,1,8.6,8070,0,11
10304327,"2015-08-18",22465,"Ibudareign",1400,1930,3,0,98.7,1,0,0,1,1,1,2,1,3,10,600,0,11
10384035,"2015-09-04",24380,"Ibudareign",6000,1966,0,0,124,1,0,0,1,1,1,4,1,1,10,6030,0,12
10812902,"2015-09-01",7000,"Ibudareign",2000,1943,2,0,58.4,1,0,1,0,1,1,3,1,1,10,2050,0,11
10623561,"2015-08-17",21599,"Ibudareign",0,1973,5,1,60,1,0,0,1,1,1,2,1,1,10,160,0,12
10522121,"2015-08-06",22900,"Ibudareign",0,1927,2,0,52.9,1,0,0,1,1,1,1,1,2,10,11,0,12
10279373,"2015-08-19",35572,"Ibudareign",1000,1984,2,0,98.3,1,0,1,0,1,1,3,1,0,10,320,15,12
10936137,"2015-09-07",22500,"Radhus",6000,1980,1,0,89.8,1,0,1,0,1,1,2,1,0,10,6040,0,11
10997270,"2015-09-07",15000,"Ibudareign",6000,1926,1,0,56.7,1,0,1,0,1,1,1,1,2,10,6020,0,12
10504255,"2015-09-08",11393,"Ibudareign",7000,1988,1,0,96.8,1,0,1,0,1,1,2,1,0,10,7120,0,12
10022934,"2015-08-17",70243,"Einbylishus",0,1983,1,0,196.2,2,0,1,1,3,1,4,2,0,10,72,0,11
10307626,"2015-09-07",11275,"Ibudareign",5200,1930,2,0,51.2,2,0,0,1,1,1,2,1,0,10,5110,0,12
10427854,"2015-09-01",19923,"Einbylishus",6250,1973,2,0,208.3,2,0,1,1,2,2,4,2,1,10,6130,0,11
10503965,"2015-08-17",17789,"Ibudareign",0,1967,3,0,53.7,1,0,1,1,1,1,1,1,1,10,200,0,12
10589425,"2015-07-21",49147,"Ibudareign",0,1928,2,0,63.3,1,0,0,1,1,1,1,2,0,10,31,0,12
10706786,"2015-08-19",48690,"Ibudareign",1000,2015,3,5,102.2,1,1,0,1,1,1,2,1,1,10,300,60,12
10308753,"2015-07-09",25731,"Ibudareign",1400,2002,2,0,70.7,1,0,1,0,1,1,1,1,0,10,640,0,12
10886782,"2015-08-12",28779,"Ibudareign",1000,2005,1,1,80.1,1,0,1,0,1,1,2,1,0,10,351,0,12
10545049,"2015-08-20",32223,"Ibudareign",1000,1958,1,0,104.6,1,0,1,0,1,1,3,1,0,10,320,0,11
10502119,"2015-08-20",29567,"Ibudareign",0,1961,2,0,76.1,1,0,1,0,1,1,2,1,1,10,100,0,12
10914840,"2015-07-21",39662,"Ibudareign",1000,2000,3,0,114.6,1,0,1,1,1,3,1,1,1,10,340,0,12
10001883,"2015-08-18",26459,"Ibudareign",1300,1985,3,0,85.8,1,0,0,1,1,1,2,1,0,10,500,59,12
10609347,"2015-08-19",43854,"Radhus",0,1982,1,0,147,2,0,1,0,2,1,3,2,0,10,160,0,11
10508138,"2015-08-17",44611,"Ibudareign",0,1956,1,0,139.1,1,0,1,0,2,1,4,1,3,10,90,0,12
10694253,"2015-08-25",20000,"Einbylishus",8508,1922,1,0,90.5,1,0,0,1,1,1,3,2,2,10,8150,0,11
10264716,"2015-09-09",27859,"Ibudareign",3000,1999,1,0,113.3,1,0,0,0,1,1,4,1,1,9.6,3000,0,12
10210878,"2015-09-08",29427,"Einbylishus",3000,1920,1,0,205.7,3,0,1,0,1,1,6,2,0,10,3000,0,11
10716594,"2015-08-27",11496,"Ibudareign",3000,1947,2,0,85.7,1,0,1,0,1,1,2,2,0,10,3000,0,12
10639889,"2015-07-23",17381,"Ibudareign",0,1974,4,0,57.7,1,0,1,0,1,1,1,1,1,10,161,0,12
10561237,"2015-07-31",22096,"Ibudareign",0,1988,3,1,48,1,0,0,1,1,1,1,1,1,10,72,0,12
10076215,"2015-08-20",44000,"Radhus",0,1889,1,0,65,1,0,1,0,1,1,1,2,1,10,11,0,11
10385391,"2015-09-02",10431,"Einbylishus",3811,1977,1,0,130,1,0,1,0,1,1,4,1,0,10,3040,0,11
10253345,"2015-07-09",29818,"Einbylishus",8508,1989,1,0,170.9,2,0,2,0,2,1,4,1,0,10,8150,0,11
10140740,"2015-07-10",19725,"Ibudareign",0,1945,0,0,51.4,1,0,0,1,1,0,2,0,0,10,72,0,12
10984154,"2015-08-20",32308,"Ibudareign",0,1984,2,0,80.8,1,1,1,1,1,1,2,1,1,10,85,0,12
10941507,"2015-08-19",28482,"Ibudareign",1604,1997,2,0,88.8,1,0,1,0,1,1,3,1,0,10,840,0,11
10968811,"2015-07-29",23988,"Ibudareign",0,1945,0,0,85.2,1,0,1,1,1,1,2,1,0,10,100,0,12
10851913,"2015-06-25",33489,"Ibudareign",1000,2002,11,2,91.7,1,0,0,1,1,1,2,1,0,10,340,0,12
10745616,"2015-08-19",28194,"Ibudareign",0,1935,1,0,52.2,1,0,0,1,1,1,1,1,1,10,25,0,12
10121374,"2015-06-03",33700,"Ibudareign",0,2003,3,0,127.2,1,1,1,0,1,1,3,1,1,10,180,0,12
10022562,"2015-08-21",38528,"Ibudareign",1400,2008,5,3,107.1,1,1,1,1,1,1,2,1,0,10,600,18,12
10955176,"2015-09-07",27291,"Einbylishus",6000,1965,1,0,202.8,3,0,1,1,2,1,6,1,0,10,6030,0,11
10790770,"2015-08-26",19000,"Einbylishus",6100,1967,1,0,153.4,2,0,2,0,2,1,5,1,0,10,6210,0,11
